 562   14.050  2.37807e-01  134.420
 563   14.075  2.36970e-01  133.836
 564   14.100  2.36135e-01  133.255
 565   14.125  2.35303e-01  132.675
 566   14.150  2.34473e-01  132.098
 567   14.175  2.33646e-01  131.523
 568   14.200  2.32820e-01  130.950
 569   14.225  2.31997e-01  130.378
 570   14.250  2.31176e-01  129.809
 571   14.275  2.30357e-01  129.242
 572   14.300  2.29541e-01  128.677
 573   14.325  2.28726e-01  128.114
 574   14.350  2.27914e-01  127.552
 575   14.375  2.27104e-01  126.993
 576   14.400  2.26297e-01  126.436
 577   14.425  2.25491e-01  125.881
 578   14.450  2.24688e-01  125.327
 579   14.475  2.23887e-01  124.776
 580   14.500  2.23088e-01  124.227
 581   14.525  2.22291e-01  123.680
 582   14.550  2.21497e-01  123.134
 583   14.575  2.20704e-01  122.591
 584   14.600  2.19914e-01  122.049
 585   14.625  2.19126e-01  121.510
 586   14.650  2.18340e-01  120.972
 587   14.675  2.17556e-01  120.436
 588   14.700  2.16775e-01  119.902
 589   14.725  2.15995e-01  119.371
 590   14.750  2.15218e-01  118.841
 591   14.775  2.14443e-01  118.313
 592   14.800  2.13670e-01  117.786
 593   14.825  2.12899e-01  117.262
 594   14.850  2.12130e-01  116.740
 595   14.875  2.11364e-01  116.219
 596   14.900  2.10599e-01  115.701
 597   14.925  2.09837e-01  115.184
 598   14.950  2.09076e-01  114.669
 599   14.975  2.08318e-01  114.156
 600   15.000  2.07562e-01  113.645
 601   15.025  2.06808e-01  113.136
 602   15.050  2.06056e-01  112.628
 603   15.075  2.05307e-01  112.123
 604   15.100  2.04559e-01  111.619
 605   15.125  2.03813e-01  111.117
 606   15.150  2.03070e-01  110.617
 607   15.175  2.02328e-01  110.119
 608   15.200  2.01589e-01  109.622
 609   15.225  2.00852e-01  109.128
 610   15.250  2.00117e-01  108.635
 611   15.275  1.99383e-01  108.144
 612   15.300  1.98652e-01  107.655
 613   15.325  1.97923e-01  107.167
 614   15.350  1.97196e-01  106.682
 615   15.375  1.96471e-01  106.198
 616   15.400  1.95748e-01  105.716
 617   15.425  1.95027e-01  105.235
 618   15.450  1.94309e-01  104.757
 619   15.475  1.93592e-01  104.280
 620   15.500  1.92877e-01  103.805
 621   15.525  1.92164e-01  103.332
 622   15.550  1.91453e-01  102.860
 623   15.575  1.90745e-01  102.391
 624   15.600  1.90038e-01  101.923
 625   15.625  1.89333e-01  101.456
 626   15.650  1.88630e-01  100.992
 627   15.675  1.87930e-01  100.529
 628   15.700  1.87231e-01  100.068
 629   15.725  1.86534e-01   99.608
 630   15.750  1.85839e-01   99.151
 631   15.775  1.85147e-01   98.695
 632   15.800  1.84456e-01   98.241
 633   15.825  1.83767e-01   97.788
 634   15.850  1.83080e-01   97.337
 635   15.875  1.82395e-01   96.888
 636   15.900  1.81712e-01   96.440
 637   15.925  1.81031e-01   95.994
 638   15.950  1.80352e-01   95.550
 639   15.975  1.79675e-01   95.108
 640   16.000  1.79000e-01   94.667
